X,Y,Z,cube error,X cube error,Y cube error,Z cube error,,X estimated,Y estimated,Z estimated,,u,v,pixel error,u pixel error,v pixel error,,u estimated,v estimated
0.0,30.0,-30.0,1.1473032131363858,0.0,0.09003405492681793,1.1437650684587766, ,0.0,30.090034054926818,-31.143765068458777, ,1745.0,438.0,8.919855660721629,8.130590339107584,3.668422787209522, ,1753.1305903391076,434.3315772127905
30.0,30.0,0.0,1.3954966972247096,1.3737916309769957,0.24516848619396114,0.0, ,31.373791630976996,29.75483151380604,0.0, ,2221.0,446.0,9.759671268271966,9.709227929365625,0.9909976187457801, ,2211.2907720706344,445.0090023812542
30.0,241.0,0.0,1.1819831384920847,1.1561571231516155,0.2457332827790708,0.0, ,31.156157123151615,240.75426671722093,0.0, ,2172.0,2740.0,10.243299849888368,8.278037539762408,6.033182104412845, ,2163.7219624602376,2746.033182104413
60.0,30.0,0.0,2.486347021538556,2.377063310976979,0.7290346542660444,0.0, ,62.37706331097698,29.270965345733956,0.0, ,2423.0,518.0,14.75108932229086,14.627834858906226,1.902914484355847, ,2408.372165141094,519.9029144843558
90.0,0.0,0.0,2.363829067913019,2.363531502768467,0.03750596927910976,0.0, ,92.36353150276847,0.03750596927910976,0.0, ,2599.0,305.0,14.204212375569682,12.582549482154718,6.590834373538371, ,2586.4174505178453,298.40916562646163
30.0,211.0,0.0,2.0980211297527345,1.8030126667926538,1.0727711705085028,0.0, ,31.803012666792654,212.0727711705085,0.0, ,2183.0,2428.0,14.756113127263978,12.542677513302806,7.773295017037526, ,2170.457322486697,2420.2267049829625
0.0,60.0,-30.0,1.9985246029027814,0.0,0.8330132166727822,1.8166423889296937, ,0.0,59.16698678332722,-31.816642388929694, ,1734.0,757.0,14.113067553194433,12.646354361098929,6.26485411917497, ,1746.646354361099,763.264854119175
0.0,0.0,-120.0,3.52845564247845,0.36060510944955126,0.0,3.5099805093443024, ,0.36060510944955126,0.0,-123.5099805093443, ,1218.0,346.0,16.264424531445133,14.003209312669469,8.27294592540295, ,1232.0032093126695,337.72705407459705
60.0,241.0,0.0,2.5006300633625984,2.4301329772546296,0.5895798730048227,0.0, ,62.43013297725463,241.58957987300482,0.0, ,2378.0,2664.0,14.850538384317412,14.849031418767481,0.21155667926359456, ,2363.1509685812325,2664.2115566792636
0.0,0.0,-150.0,3.708684525897883,0.03830062625277719,0.0,3.7084867499646066, ,0.03830062625277719,0.0,-153.7084867499646, ,1080.0,405.0,17.056141688678814,15.526260568381758,7.060255099286508, ,1095.5262605683818,397.9397449007135
120.0,0.0,0.0,3.5441689409721993,3.5242587846510673,0.3751446400547138,0.0, ,123.52425878465107,-0.3751446400547138,0.0, ,2754.0,378.0,17.316208527680313,16.624234766450627,4.84622494360741, ,2737.3757652335494,373.1537750563926
0.0,90.0,-30.0,2.228251140367305,0.0,0.49712982700231123,2.1720877237470972, ,0.0,89.50287017299769,-32.1720877237471, ,1725.0,1088.0,15.626503148302874,15.171045800838328,3.745259664266996, ,1740.1710458008383,1091.745259664267
90.0,241.0,0.0,3.608722451880779,3.350493971460139,1.3405476052411132,0.0, ,93.35049397146014,242.3405476052411,0.0, ,2555.0,2598.0,18.54467169760404,17.801726441567098,5.196478044938431, ,2537.198273558433,2592.8035219550616
150.0,0.0,0.0,4.7664146739638005,4.709885964027819,0.7319037163665598,0.0, ,154.70988596402782,-0.7319037163665598,0.0, ,2891.0,443.0,20.103153664354952,19.782437019888675,3.5765867537089093, ,2871.2175629801113,439.4234132462911
0.0,0.0,-90.0,3.818661701095623,0.8174463598732586,0.0,3.730141905631001, ,0.8174463598732586,0.0,-93.730141905631, ,1372.0,281.0,17.615181726210874,13.693911481929263,11.080226332188317, ,1385.6939114819293,269.9197736678117
0.0,241.0,-30.0,1.8695138434423,0.0,0.3177665041751254,1.8423100878100627, ,0.0,240.68223349582487,-31.842310087810063, ,1695.0,2729.0,15.724540100456647,12.713558259079718,9.253464095345862, ,1707.7135582590797,2738.253464095346
0.0,0.0,-60.0,3.872667202959726,1.390107621397533,0.0,3.6145749495358928, ,1.390107621397533,0.0,-63.61457494953589, ,1549.0,207.0,17.862789894651513,11.074316947786201,14.01566148850776, ,1560.0743169477862,192.98433851149224
60.0,0.0,0.0,1.8901117062817074,1.699316834134322,0.8275533574645522,0.0, ,61.69931683413432,0.8275533574645522,0.0, ,2425.0,227.0,16.936851657263517,10.16512633704724,13.547219294453697, ,2414.8348736629528,213.4527807055463
0.0,241.0,-60.0,2.964077979659516,0.0,0.5444152923726904,2.9136523915754253, ,0.0,241.5444152923727,-62.913652391575425, ,1495.0,2647.0,17.843006188761056,17.666266472834423,2.5051743977160186, ,1512.6662664728344,2649.505174397716
180.0,0.0,0.0,6.285035858010378,6.203012498273154,1.0120828438143263,0.0, ,186.20301249827315,-1.0120828438143263,0.0, ,3014.0,502.0,23.55151199338827,23.302190279273873,3.4178422086494606, ,2990.697809720726,498.58215779135054
90.0,30.0,0.0,4.273101613027103,4.0331222300951595,1.4118507259505435,0.0, ,94.03312223009516,28.588149274049456,0.0, ,2602.0,580.0,22.354425179122153,21.73529457674067,5.224681306192565, ,2580.2647054232593,585.2246813061926
30.0,181.0,0.0,2.7542077972774273,2.4185007954001208,1.3177687555989337,0.0, ,32.41850079540012,182.31776875559893,0.0, ,2194.0,2105.0,20.093948087629514,16.79807509557213,11.026850086578179, ,2177.201924904428,2093.973149913422
