X,Y,Z,cube error,X cube error,Y cube error,Z cube error,,X estimated,Y estimated,Z estimated,,u,v,pixel error,u pixel error,v pixel error,,u estimated,v estimated
0.0,0.0,-30.0,5.003694190702798,3.0837386350256963,0.0,3.9404963627597454, ,3.0837386350256963,0.0,-33.940496362759745, ,1757.0,129.0,22.73376858284425,2.8433534951791444,22.55525603667067, ,1759.8433534951791,106.44474396332933
0.0,0.0,-60.0,3.6851543455786366,1.270344560506004,0.0,3.4592755380758433, ,1.270344560506004,0.0,-63.45927553807584, ,1549.0,207.0,17.190205819174324,11.116044157429997,13.112465000740372, ,1560.11604415743,193.88753499925963
0.0,0.0,-90.0,3.673760530570033,0.7798874416561432,0.0,3.5900267428420705, ,0.7798874416561432,0.0,-93.59002674284207, ,1372.0,281.0,16.99011020128493,13.297769365526847,10.575120545557013, ,1385.2977693655268,270.424879454443
0.0,0.0,-120.0,3.38198500081017,0.4054971091253776,0.0,3.357587622117393, ,0.4054971091253776,0.0,-123.35758762211739, ,1218.0,346.0,15.278240010778706,13.00224393248709,8.02285925010915, ,1231.002243932487,337.97714074989085
0.0,0.0,-150.0,3.520440212458328,0.16799651443599828,0.0,3.516429504572926, ,0.16799651443599828,0.0,-153.51642950457293, ,1080.0,405.0,15.47056769781647,13.815938258083406,6.9612006824648915, ,1093.8159382580834,398.0387993175351
0.0,0.0,-180.0,4.53337667168558,0.21923532375521404,0.0,4.528072428771537, ,-0.21923532375521404,0.0,-184.52807242877154, ,952.0,459.0,20.361716644058948,19.042581318151747,7.209688026157949, ,971.0425813181517,451.79031197384205
0.0,30.0,-30.0,1.1463428381999734,0.0,0.056269957487614874,1.1449609576648072, ,0.0,29.943730042512385,-31.144960957664807, ,1745.0,438.0,8.363961720021267,8.10776800394342,2.0542525765378628, ,1753.1077680039434,435.94574742346214
0.0,30.0,-60.0,4.090559899996844,0.0,1.1209342103201152,3.93397849404343, ,0.0,28.879065789679885,-63.93397849404343, ,1530.0,498.0,24.187979755966328,23.942446072501525,3.4376795575494157, ,1553.9424460725015,501.4376795575494
0.0,30.0,-90.0,4.769550930860839,0.0,1.2541510673919447,4.601708506873848, ,0.0,28.745848932608055,-94.60170850687385, ,1355.0,555.0,24.889331540417594,24.60274188632002,3.766154033485691, ,1379.60274188632,558.7661540334857
0.0,30.0,-120.0,4.915409572374945,0.0,1.1053932889030023,4.789504874310438, ,0.0,28.894606711096998,-124.78950487431044, ,1203.0,607.0,22.842337313647548,22.719267450820098,2.3679654660829783, ,1225.71926745082,609.367965466083
0.0,30.0,-150.0,6.234520983813563,0.0,1.1768444518407506,6.122441427550228, ,0.0,28.82315554815925,-156.12244142755023, ,1063.0,653.0,25.926949323004596,25.891180698242124,1.361419571117949, ,1088.8911806982421,654.361419571118
0.0,30.0,-180.0,8.983457274380815,0.0,1.594239964324757,8.84086554228574, ,0.0,28.405760035675243,-188.84086554228574, ,933.0,693.0,33.47161899852233,33.43190915853279,1.62994736045448, ,966.4319091585328,694.6299473604545
0.0,60.0,-30.0,2.04078884046566,0.0,0.9900879289806284,1.7845293453053728, ,0.0,59.00991207101937,-31.784529345305373, ,1734.0,757.0,14.763653890504171,12.380435327890382,8.043027868316926, ,1746.3804353278904,765.0430278683169
0.0,60.0,-60.0,5.707312949319094,0.0,1.7709138097087873,5.425613825185877, ,0.0,58.22908619029121,-65.42561382518588, ,1515.0,798.0,34.45845853953593,32.77590974269833,10.636028650742219, ,1547.7759097426983,808.6360286507422
0.0,60.0,-90.0,6.643495207048299,0.0,1.8285147834763222,6.386905530276948, ,0.0,58.17148521652368,-96.38690553027695, ,1340.0,837.0,35.30086598094938,33.91382295999688,9.798150399077258, ,1373.9138229599969,846.7981503990773
0.0,60.0,-120.0,6.653124049601667,0.0,1.5949472640324842,6.459117806972046, ,0.0,58.405052735967516,-126.45911780697205, ,1190.0,873.0,31.348273005234425,30.44162527365006,7.484762595391999, ,1220.44162527365,880.484762595392
0.0,60.0,-150.0,9.222487164822011,0.0,1.767982692858709,9.051436720380849, ,0.0,58.23201730714129,-159.05143672038085, ,1046.0,904.0,38.513295667532944,37.97112031032111,6.439562528148258, ,1083.971120310321,910.4395625281483
0.0,60.0,-180.0,11.274179308615626,0.0,1.827468279144128,11.125083315262799, ,0.0,58.17253172085587,-191.1250833152628, ,920.0,932.0,42.153625908712556,41.825403800409504,5.2501213494902, ,961.8254038004095,937.2501213494902
0.0,90.0,-30.0,2.211002713226212,0.0,0.6758456437383131,2.1051759222767146, ,0.0,89.32415435626169,-32.105175922276715, ,1725.0,1088.0,15.7439454682816,14.661340308592798,5.737326839553134, ,1739.6613403085928,1093.7373268395531
0.0,90.0,-60.0,6.144627149273611,0.0,1.0435745051645853,6.05536085264626, ,0.0,88.95642549483541,-66.05536085264626, ,1505.0,1109.0,37.185939982433986,36.616423058417695,6.4831855429379175, ,1541.6164230584177,1115.483185542938
0.0,90.0,-90.0,7.64971042100978,0.0,1.0554191301326625,7.576553305102237, ,0.0,88.94458086986734,-97.57655330510224, ,1328.0,1129.0,40.608115748397566,40.23100276366813,5.521365887620732, ,1368.2310027636681,1134.5213658876207
0.0,90.0,-120.0,7.73434986359253,0.0,0.9355330872374452,7.677561178859975, ,0.0,89.06446691276255,-127.67756117885997, ,1179.0,1147.0,36.427325760026754,36.169309325858194,4.3279469633414465, ,1215.1693093258582,1151.3279469633414
0.0,90.0,-150.0,11.307066746120187,0.0,1.132910070460241,11.250167695348665, ,0.0,88.86708992953976,-161.25016769534867, ,1032.0,1162.0,47.24941386633989,47.05575037736867,4.273577790966328, ,1079.0557503773687,1166.2735777909663
0.0,90.0,-180.0,12.364195812496687,0.0,1.106056930970297,12.31462448291515, ,0.0,88.8939430690297,-192.31462448291515, ,911.0,1176.0,46.36703568709473,46.223059597839665,3.651131307263313, ,957.2230595978397,1179.6511313072633
0.0,120.0,-30.0,2.8486768950194987,0.0,0.18186395586926096,2.8428657291144646, ,0.0,120.18186395586926,-32.842865729114465, ,1713.0,1424.0,20.047555800967498,19.95046782472241,1.9706159361026039, ,1732.9504678247224,1422.0293840638974
0.0,120.0,-60.0,6.008352914765252,0.0,0.2013926485614661,6.004976748454027, ,0.0,120.20139264856147,-66.00497674845403, ,1499.0,1424.0,36.519895903865155,36.46397393772827,2.020247880290981, ,1535.4639739377283,1421.979752119709
0.0,120.0,-90.0,7.809466073106812,0.0,0.11399464767127654,7.808634039786256, ,0.0,120.11399464767128,-97.80863403978626, ,1321.0,1423.0,41.56788356511798,41.554271495493595,1.0637032302356602, ,1362.5542714954936,1421.9362967697643
0.0,120.0,-120.0,8.248173762164443,0.0,0.1253261065826763,8.247221579287583, ,0.0,120.12532610658268,-128.24722157928758, ,1171.0,1423.0,38.917918706822206,38.902311548613625,1.1020674414139648, ,1209.9023115486136,1421.897932558586
0.0,120.0,-150.0,12.233556246798216,0.0,0.01789675434504545,12.233543156001843, ,0.0,120.01789675434505,-162.23354315600184, ,1023.0,1422.0,51.145245508068086,51.14506419523286,0.13618570434505273, ,1074.1450641952329,1421.863814295655
0.0,120.0,-180.0,12.409964762008642,0.0,0.022594035926687184,12.409944194227336, ,0.0,120.02259403592669,-192.40994419422734, ,906.0,1422.0,46.625169011871044,46.62487091507603,0.1667259369041858, ,952.624870915076,1421.8332740630958
0.0,150.0,-30.0,3.9420974515923106,0.0,1.2887211760854882,3.7254972887064923, ,0.0,151.2887211760855,-33.72549728870649, ,1700.0,1761.0,28.490611389083803,26.247802791938966,11.080062541306916, ,1726.247802791939,1749.919937458693
0.0,150.0,-60.0,5.291072658963199,0.0,1.3198398872134192,5.123814258396607, ,0.0,151.31983988721342,-65.1238142583966, ,1498.0,1738.0,32.83810249829804,31.318550326292325,9.873671107962991, ,1529.3185503262923,1728.126328892037
0.0,150.0,-90.0,7.407562481030133,0.0,1.4041238065550488,7.273267370737216, ,0.0,151.40412380655505,-97.27326737073722, ,1318.0,1718.0,39.901827702426424,38.88361937462719,8.956561746744228, ,1356.8836193746272,1709.0434382532558
0.0,150.0,-120.0,8.49437017767871,0.0,1.3730577254328296,8.382662894216054, ,0.0,151.37305772543283,-128.38266289421605, ,1165.0,1700.0,40.401670996068376,39.6406238993377,7.804867464973995, ,1204.6406238993377,1692.195132535026
0.0,150.0,-150.0,11.589592919054324,0.0,1.4527126720153092,11.498186375335905, ,0.0,151.4527126720153,-161.4981863753359, ,1021.0,1684.0,48.714495900261795,48.23905507253312,6.789379686373422, ,1069.2390550725331,1677.2106203136266
0.0,150.0,-180.0,12.297304229748038,0.0,1.3018649590300413,12.228198516029607, ,0.0,151.30186495903004,-192.2281985160296, ,902.0,1669.0,46.32397131875589,46.03083212654474,5.203154089470672, ,948.0308321265447,1663.7968459105293
0.0,181.0,-30.0,4.241663151346474,0.0,1.2951437882414325,4.039097530051748, ,0.0,182.29514378824143,-34.03909753005175, ,1691.0,2096.0,29.353066481428307,28.330321991211804,7.6808442073388505, ,1719.3303219912118,2088.319155792661
0.0,181.0,-60.0,4.240514759611557,0.0,1.135199031875743,4.085742109398467, ,0.0,182.13519903187574,-64.08574210939847, ,1498.0,2050.0,25.660597912387104,24.975647173927655,5.889255764923519, ,1522.9756471739277,2044.1107442350765
0.0,181.0,-90.0,6.499420628840528,0.0,1.294766293729964,6.369148196989812, ,0.0,182.29476629372996,-96.36914819698981, ,1317.0,2010.0,34.34008241821955,34.0303216313082,4.602007188154857, ,1351.0303216313082,2005.3979928118451
0.0,181.0,-120.0,8.430976726396642,0.0,1.4184640885674469,8.310795881892801, ,0.0,182.41846408856745,-128.3107958818928, ,1160.0,1975.0,39.39127730727549,39.20911672049465,3.783899297986636, ,1199.2091167204946,1971.2161007020134
0.0,181.0,-150.0,10.144553499367763,0.0,1.3939166196107635,10.048331312168585, ,0.0,182.39391661961076,-160.04833131216859, ,1022.0,1943.0,42.23105325621423,42.17441872905533,2.186381484441654, ,1064.1744187290553,1940.8136185155583
0.0,181.0,-180.0,11.57621070013369,0.0,1.153919426527807,11.518555644305906, ,0.0,182.1539194265278,-191.5185556443059, ,900.0,1913.0,43.29212294461914,43.28801244139595,0.59656342962694, ,943.288012441396,1913.596563429627
0.0,210.0,-30.0,3.590116363468239,0.0,2.059876406494766,2.940381725764297, ,0.0,212.05987640649477,-32.9403817257643, ,1692.0,2420.0,25.99421876163038,20.86703492652805,15.500524584753748, ,1712.867034926528,2404.4994754152463
0.0,210.0,-60.0,3.860186840542419,0.0,2.093909470296097,3.2429285490280506, ,0.0,212.0939094702961,-63.24292854902805, ,1497.0,2354.0,24.81799157877177,20.04873155131986,14.628091782153206, ,1517.0487315513199,2339.371908217847
0.0,210.0,-90.0,5.833913868290367,0.0,2.4374962319359668,5.300298401215599, ,0.0,212.43749623193597,-95.3002984012156, ,1317.0,2296.0,31.66068306063378,28.560513556062233,13.663671442181567, ,1345.5605135560622,2282.3363285578184
0.0,210.0,-120.0,7.220385106600367,0.0,2.5443392643799427,6.7572404719198005, ,0.0,212.54433926437994,-126.7572404719198, ,1162.0,2244.0,34.31023301973145,32.13314689537515,12.027175914091913, ,1194.1331468953751,2231.972824085908
0.0,210.0,-150.0,8.255037044651035,0.0,2.3682620757155064,7.908032078165121, ,0.0,212.3682620757155,-157.90803207816512, ,1026.0,2196.0,34.58580680579109,33.441041303589145,8.824669338799595, ,1059.4410413035891,2187.1753306612004
0.0,210.0,-180.0,10.037526073199112,0.0,2.4098650181251173,9.743945826233272, ,0.0,212.40986501812512,-189.74394582623327, ,902.0,2154.0,37.50115754652906,36.85518178060772,6.930540617293445, ,938.8551817806077,2147.0694593827066
0.0,241.0,-30.0,1.7682712126123799,0.0,0.745975498200778,1.6032166533060206, ,0.0,240.25402450179922,-31.60321665330602, ,1695.0,2729.0,17.063390663046313,10.966438082418335,13.072740214056921, ,1705.9664380824183,2742.072740214057
0.0,241.0,-60.0,2.6041731529604895,0.0,0.05846484409499908,2.6035167893841447, ,0.0,240.941535155905,-62.603516789384145, ,1495.0,2647.0,17.476776782946615,15.720285347271329,7.636121746103072, ,1510.7202853472713,2654.636121746103
0.0,241.0,-90.0,3.9259406627892965,0.0,0.547237913134552,3.8876137609297814, ,0.0,241.54723791313455,-93.88761376092978, ,1319.0,2574.0,21.113248268878984,20.71972870928903,4.057350696795311, ,1339.719728709289,2578.0573506967953
0.0,241.0,-120.0,4.42092607818652,0.0,0.5394060516708805,4.387895680187768, ,0.0,241.53940605167088,-124.38789568018777, ,1168.0,2506.0,21.18147394634991,20.712572302948956,4.432176342950697, ,1188.712572302949,2510.4321763429507
0.0,241.0,-150.0,5.595042053026017,0.0,0.6135034240454331,5.561304624259861, ,0.0,241.61350342404543,-155.56130462425986, ,1031.0,2445.0,23.974025242028585,23.3860362000471,5.277044357925206, ,1054.386036200047,2450.277044357925
0.0,241.0,-180.0,7.235382158395182,0.0,0.7151433445375801,7.199953123096492, ,0.0,241.71514334453758,-187.1999531230965, ,907.0,2390.0,27.870186275407608,27.120909379684576,6.4189997230764675, ,934.1209093796846,2396.4189997230765
30.0,0.0,0.0,1.9881590758734686,0.5431003277960826,1.9125424295753106,0.0, ,30.543100327796083,1.9125424295753106,0.0, ,2222.0,139.0,23.074081593395224,3.3847361392936364,22.82447814619252, ,2218.6152638607064,116.17552185380748
60.0,0.0,0.0,1.8052048204247162,1.4635496800811438,1.0567813291400512,0.0, ,61.463549680081144,1.0567813291400512,0.0, ,2425.0,227.0,17.462819023533527,8.730233260821478,15.123923943882119, ,2416.2697667391785,211.87607605611788
90.0,0.0,0.0,1.9419135094648559,1.8812550668808399,0.48156770196648324,0.0, ,91.88125506688084,0.48156770196648324,0.0, ,2599.0,305.0,13.794365735988345,10.006888062522648,9.49456251558496, ,2588.9931119374774,295.50543748441504
120.0,0.0,0.0,2.7184579453429416,2.7032838887251387,0.2868271562409319,0.0, ,122.70328388872514,0.2868271562409319,0.0, ,2754.0,378.0,15.507848388978951,12.777504788118677,8.787987997554467, ,2741.2224952118813,369.21201200244553
150.0,0.0,0.0,3.4641703952955294,3.4609931187716256,0.14833461988841634,0.0, ,153.46099311877163,0.14833461988841634,0.0, ,2891.0,443.0,16.811723545752415,14.598881874667313,8.33706762526947, ,2876.4011181253327,434.66293237473053
180.0,0.0,0.0,4.432968632831555,4.432088683042707,0.0883221677339634,0.0, ,184.4320886830427,0.0883221677339634,0.0, ,3014.0,502.0,18.941431237217554,16.75823723125086,8.828323862169896, ,2997.241762768749,493.1716761378301
30.0,30.0,0.0,1.347989964791342,1.3233119940464064,0.2567534061917911,0.0, ,31.323311994046406,29.74324659380821,0.0, ,2221.0,446.0,9.417593498884692,9.394542602334695,0.6585108982800989, ,2211.6054573976653,445.3414891017199
60.0,30.0,0.0,2.2365988621252892,2.1637084741167882,0.5663392173382817,0.0, ,62.16370847411679,29.43366078266172,0.0, ,2423.0,518.0,13.407883772253923,13.381358647364323,0.8429638194360223, ,2409.6186413526357,518.842963819436
90.0,30.0,0.0,3.71883668086359,3.561718665684282,1.0695356027046046,0.0, ,93.56171866568428,28.930464397295395,0.0, ,2602.0,580.0,19.574765630312342,19.331207538803028,3.078289228351082, ,2582.668792461197,583.0782892283511
120.0,30.0,0.0,4.682002762348777,4.5540606261233165,1.0870518295991616,0.0, ,124.55406062612332,28.91294817040084,0.0, ,2757.0,638.0,21.869305015010337,21.80345722436141,1.6958050905096798, ,2735.1965427756386,639.6958050905097
150.0,30.0,0.0,6.30801338318347,6.202191997542059,1.1505856196072557,0.0, ,156.20219199754206,28.849414380392744,0.0, ,2897.0,690.0,26.351778912847937,26.351766840024084,0.025224603551919245, ,2870.648233159976,689.9747753964481
180.0,30.0,0.0,6.7163887857216205,6.636356557192869,1.0337552741197271,0.0, ,186.63635655719287,28.966244725880273,0.0, ,3017.0,736.0,25.28349177955881,25.260551900087194,1.0767888697507715, ,2991.739448099913,734.9232111302492
30.0,60.0,0.0,2.8281796511872446,2.572273132281879,1.175589670050897,0.0, ,32.57227313228188,58.8244103299491,0.0, ,2223.0,766.0,20.10193978322782,18.395768831865553,8.104546386632705, ,2204.6042311681344,774.1045463866327
60.0,60.0,0.0,3.293939822530479,3.0621006405632443,1.21391071397953,0.0, ,63.062100640563244,58.78608928602047,0.0, ,2422.0,818.0,20.434988482057296,19.024890218579003,7.459377080750869, ,2402.975109781421,825.4593770807509
90.0,60.0,0.0,5.486836256289614,5.293004720170416,1.4455009981276135,0.0, ,95.29300472017042,58.55449900187239,0.0, ,2605.0,864.0,29.342655618447868,28.64876122895248,6.343494209763207, ,2576.3512387710475,870.3434942097632
120.0,60.0,0.0,6.593604782317434,6.458165155229835,1.3295588942106065,0.0, ,126.45816515522984,58.67044110578939,0.0, ,2760.0,906.0,31.07002167253248,30.823345134350802,3.907382942626782, ,2729.176654865649,909.9073829426268
150.0,60.0,0.0,8.646526893557667,8.52023352079118,1.472429309747099,0.0, ,158.52023352079118,58.5275706902529,0.0, ,2901.0,942.0,36.22730273086351,36.099186030659894,3.0440484683132354, ,2864.90081396934,945.0440484683132
180.0,60.0,0.0,8.970834233696618,8.896309913885375,1.1539223390540485,0.0, ,188.89630991388537,58.84607766094595,0.0, ,3020.0,976.0,33.76101215710731,33.75791585328716,0.4572298270354622, ,2986.242084146713,976.4572298270355
30.0,90.0,0.0,3.392778975055098,3.2926127581809226,0.8183216960585469,0.0, ,33.29261275818092,89.18167830394145,0.0, ,2221.0,1097.0,24.018527071857743,23.388430571981644,5.465433018632439, ,2197.6115694280184,1102.4654330186324
60.0,90.0,0.0,3.737861627389232,3.672556286991835,0.695657864460415,0.0, ,63.672556286991835,89.30434213553959,0.0, ,2419.0,1128.0,22.96510747906067,22.66084097221983,3.72591572054057, ,2396.33915902778,1131.7259157205406
90.0,90.0,0.0,6.35919683091724,6.312239083575207,0.771376747208194,0.0, ,96.31223908357521,89.2286232527918,0.0, ,2604.0,1155.0,34.037462120637734,33.95955998426962,2.3015458476081676, ,2570.0404400157304,1157.3015458476082
120.0,90.0,0.0,7.7979107578706754,7.754870708628857,0.8181640912221582,0.0, ,127.75487070862886,89.18183590877784,0.0, ,2760.0,1178.0,36.88346031673232,36.837177668503045,1.8471562887607433, ,2723.162822331497,1179.8471562887607
150.0,90.0,0.0,9.951386737922299,9.925220234602534,0.721180492201654,0.0, ,159.92522023460253,89.27881950779835,0.0, ,2901.0,1200.0,41.84134579184147,41.841147232365984,0.12890287786490262, ,2859.158852767634,1199.871097122135
180.0,90.0,0.0,10.401670817524918,10.385779472081936,0.5747526019349323,0.0, ,190.38577947208194,89.42524739806507,0.0, ,3020.0,1219.0,39.26947760148054,39.25033576946771,1.225974337914522, ,2980.7496642305323,1217.7740256620855
30.0,121.0,0.0,3.4032449962829507,3.319904868279366,0.7485373539776816,0.0, ,33.319904868279366,120.25146264602232,0.0, ,2214.0,1434.0,24.72301436520004,23.60520024742891,7.349963304715857, ,2190.394799752571,1441.3499633047159
60.0,121.0,0.0,3.8502055912984714,3.8101683889983633,0.5538049681463946,0.0, ,63.81016838899836,120.4461950318536,0.0, ,2413.0,1443.0,24.00194805138149,23.510039789128314,4.8344119988701095, ,2389.4899602108717,1447.83441199887
90.0,121.0,0.0,6.249962516644615,6.210765431734046,0.6988735303616096,0.0, ,96.21076543173405,120.30112646963839,0.0, ,2597.0,1448.0,33.9229117879288,33.473633765499926,5.502707215978489, ,2563.5263662345,1453.5027072159785
120.0,121.0,0.0,8.888467019860808,8.863613926830737,0.6642244494487386,0.0, ,128.86361392683074,120.33577555055126,0.0, ,2759.0,1454.0,42.28522647157931,42.04511947852461,4.499811750433764, ,2716.9548805214754,1458.4998117504338
150.0,121.0,0.0,9.909360426341372,9.895928813710213,0.515768332801116,0.0, ,159.8959288137102,120.48423166719888,0.0, ,2895.0,1460.0,41.872002301653325,41.76878147466141,2.9382768541515816, ,2853.2312185253386,1462.9382768541516
180.0,121.0,0.0,11.098693641410064,11.085459578496454,0.5418362108584205,0.0, ,191.08545957849645,120.45816378914158,0.0, ,3017.0,1464.0,42.02130958258156,41.92064944531785,2.906821136212784, ,2975.079350554682,1466.9068211362128
30.0,151.0,0.0,3.2388633351554788,3.2075109228360645,0.449565772386876,0.0, ,33.207510922836065,151.44956577238688,0.0, ,2206.0,1772.0,22.792926311582,22.580495919298755,3.1046245962659214, ,2183.4195040807012,1768.895375403734
60.0,151.0,0.0,3.654387346609154,3.6159505289174945,0.5286290301131658,0.0, ,63.615950528917494,151.52862903011317,0.0, ,2405.0,1757.0,22.422896499829324,22.13061617450785,3.6086167957639645, ,2382.869383825492,1753.391383204236
90.0,151.0,0.0,5.7867231898373195,5.744649470314414,0.6965398330442554,0.0, ,95.74464947031441,151.69653983304426,0.0, ,2588.0,1744.0,31.0509639230559,30.770730854767407,4.162268998320997, ,2557.2292691452326,1739.837731001679
120.0,151.0,0.0,9.149808609841237,9.12033871055047,0.7337706736845178,0.0, ,129.12033871055047,151.73377067368452,0.0, ,2754.0,1731.0,43.15899693901763,43.04666755777089,3.111820842029374, ,2710.953332442229,1727.8881791579706
150.0,151.0,0.0,9.892598935310636,9.866612113892756,0.7165745522231646,0.0, ,159.86661211389276,151.71657455222316,0.0, ,2889.0,1720.0,41.589112918651644,41.499668714815925,2.726134611659063, ,2847.500331285184,1717.273865388341
180.0,151.0,0.0,11.289190400286715,11.258699377642529,0.8291611530923717,0.0, ,191.25869937764253,151.82916115309237,0.0, ,3012.0,1711.0,42.5249069569198,42.403037032580414,3.217166782791992, ,2969.5969629674196,1707.782833217208
30.0,181.0,0.0,2.754446596248009,2.50968352906321,1.1351055614043446,0.0, ,32.50968352906321,182.13510556140434,0.0, ,2194.0,2105.0,19.70211268667115,17.547274623847443,8.959151611261404, ,2176.4527253761526,2096.0408483887386
60.0,181.0,0.0,3.6201237477830457,3.4074260099985736,1.2225972090790833,0.0, ,63.407426009998574,182.22259720907908,0.0, ,2397.0,2067.0,22.37977136575085,20.743650987833917,8.399708928184282, ,2376.256349012166,2058.6002910718157
90.0,181.0,0.0,5.290992889404178,5.070153794228304,1.5126619776400503,0.0, ,95.0701537942283,182.51266197764005,0.0, ,2578.0,2035.0,28.560697821849875,27.061105783192943,9.132908291549938, ,2550.938894216807,2025.86709170845
120.0,181.0,0.0,8.956169716406718,8.726595868749655,2.0148202233951906,0.0, ,128.72659586874965,183.0148202233952,0.0, ,2746.0,2007.0,42.24146737381858,41.04218790507912,9.994017103125088, ,2704.957812094921,1997.005982896875
150.0,181.0,0.0,8.77022603214947,8.619779545032088,1.617487326082852,0.0, ,158.6197795450321,182.61748732608285,0.0, ,2878.0,1978.0,36.82715332537842,36.22512149267186,6.631726388512561, ,2841.774878507328,1971.3682736114874
180.0,181.0,0.0,10.9970254655556,10.86681520169219,1.687274862714986,0.0, ,190.8668152016922,182.687274862715,0.0, ,3005.0,1954.0,41.25652731329175,40.88050076795025,5.557490703006806, ,2964.1194992320497,1948.4425092969932
30.0,211.0,0.0,2.1067589379212803,1.9250244570087318,0.8559871859025918,0.0, ,31.925024457008732,211.8559871859026,0.0, ,2183.0,2428.0,14.476674710756612,13.505551950623612,5.212885687416019, ,2169.4944480493764,2422.787114312584
60.0,211.0,0.0,3.44258231399396,3.17749528950759,1.3247251314069217,0.0, ,63.17749528950759,212.32472513140692,0.0, ,2389.0,2371.0,20.765726463742407,19.34915710780342,7.53827001270929, ,2369.6508428921966,2363.4617299872907
90.0,211.0,0.0,4.294996500328046,3.9972846005267115,1.5712131492010144,0.0, ,93.99728460052671,212.57121314920101,0.0, ,2566.0,2320.0,22.941355099410725,21.34476930890969,8.408721481098382, ,2544.6552306910903,2311.5912785189016
120.0,211.0,0.0,6.9048106102940565,6.581409668615208,2.0884100023433234,0.0, ,126.58140966861521,213.08841000234332,0.0, ,2730.0,2275.0,32.35153530344663,31.031689596937667,9.146369621301346, ,2698.9683104030623,2265.8536303786987
150.0,211.0,0.0,7.362281531051048,7.116088653844088,1.8879808296396448,0.0, ,157.1160886538441,212.88798082963964,0.0, ,2866.0,2232.0,30.702691314399473,29.94514753461999,6.778155580771454, ,2836.05485246538,2225.2218444192285
180.0,211.0,0.0,9.588563515939576,9.379368258487602,1.9919842797780234,0.0, ,189.3793682584876,212.99198427977802,0.0, ,2994.0,2194.0,35.72099535513737,35.35304728177971,5.113859311126362, ,2958.6469527182203,2188.8861406888736
30.0,241.0,0.0,1.3982413693321871,1.3080686636734526,0.493999289501005,0.0, ,31.308068663673453,240.506000710499,0.0, ,2172.0,2740.0,13.147242322440412,9.455343451152203,9.134903442605264, ,2162.544656548848,2749.1349034426053
60.0,241.0,0.0,2.4261365524621277,2.4172603234745793,0.2073429520104071,0.0, ,62.41726032347458,241.2073429520104,0.0, ,2378.0,2664.0,15.467001028183974,14.947147383808442,3.976292983741587, ,2363.0528526161916,2667.9762929837416
90.0,241.0,0.0,3.1939984097929606,3.0858373296131845,0.8241564274612756,0.0, ,93.08583732961318,241.82415642746128,0.0, ,2555.0,2598.0,16.651142221766758,16.62173216710653,0.9892204276497978, ,2538.3782678328935,2597.01077957235
120.0,241.0,0.0,4.96706173019766,4.837911234769479,1.125307565106283,0.0, ,124.83791123476948,242.12530756510628,0.0, ,2716.0,2535.0,23.022201208584026,23.015181691618636,0.5684718025636357, ,2692.9848183083814,2534.4315281974364
150.0,241.0,0.0,5.460768148603658,5.343361493976829,1.126266716852598,0.0, ,155.34336149397683,242.1262667168526,0.0, ,2853.0,2479.0,22.660355861348382,22.659754552411414,0.16507994250105185, ,2830.3402454475886,2478.834920057499
180.0,241.0,0.0,6.957789735559457,6.805706136696017,1.4467902353813145,0.0, ,186.80570613669602,242.44679023538131,0.0, ,2979.0,2430.0,25.83587901171412,25.82068319252039,0.885981816644744, ,2953.1793168074796,2429.1140181833553
